szMainType	nSubType	nSellLimitType	nSellLimitSubType	nSellLimitLevel	szName	nType	nIndex	nMinPrecent	nMaxPrecent	nShowLimitPrecent	nCantSellAgain	nSubTypeSold	szTimeOutFunc	szOpenTimeFrame	szCloseTimeFrame	nPrice	szTimeFrame1	nPrice1	szTimeFrame2	nPrice2	szTimeFrame3	nPrice3	szTimeFrame4	nPrice4	szTimeFrame5	nPrice5	szTimeFrame6	nPrice6	szTimeFrame7	nPrice7	szTimeFrame8	nPrice8	szTimeFrame9	nPrice9	szTimeFrame10	nPrice10	szLimit1	szLimit2	szLimit3	szLimit4	szLimit5	szLimit6	szLimit7	szLimit8	szLimit9	szLimit10	szLimit11	szLimit12	szLimit13	szPriceLimitTimeFrame1	szLimitPrice1	szPriceLimitTimeFrame2	szLimitPrice2	szPriceLimitTimeFrame3	szLimitPrice3	szPriceLimitTimeFrame4	szLimitPrice4	szPriceLimitTimeFrame5	szLimitPrice5	szPriceLimitTimeFrame6	szLimitPrice6	szPriceLimitTimeFrame7	szLimitPrice7	szPriceLimitTimeFrame8	szLimitPrice8	szPriceLimitTimeFrame9	szLimitPrice9	szPriceLimitTimeFrame10	szLimitPrice10	szPriceLimitTimeFrame11	szLimitPrice11	szPriceLimitTimeFrame12	szLimitPrice12	szPriceLimitTimeFrame13	szLimitPrice13
item	3682	444		1	10阶传承护腕碎片	4	385	50	200	120				OpenLevel119		432	OpenLevel49	432	OpenLevel59	432	OpenLevel69	432	OpenLevel79	432	OpenLevel89	432	OpenLevel99	432	OpenLevel109	432	OpenLevel119	432					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119	50|100	OpenLevel129	50|80	OpenLevel139	50|60				
item	3684	445		1	10阶传承腰带碎片	4	387	50	200	120				OpenLevel119		432	OpenLevel49	432	OpenLevel59	432	OpenLevel69	432	OpenLevel79	432	OpenLevel89	432	OpenLevel99	432	OpenLevel109	432	OpenLevel119	432					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119	50|100	OpenLevel129	50|80	OpenLevel139	50|60				
item	3686	446		1	10阶传承鞋子碎片	4	389	50	200	120				OpenLevel119		432	OpenLevel49	432	OpenLevel59	432	OpenLevel69	432	OpenLevel79	432	OpenLevel89	432	OpenLevel99	432	OpenLevel109	432	OpenLevel119	432					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119	50|100	OpenLevel129	50|80	OpenLevel139	50|60				
item	2948	447		1	9阶传承武器碎片	4	391	50	200	120				OpenLevel109		1620	OpenLevel49	1620	OpenLevel59	1620	OpenLevel69	1620	OpenLevel79	1620	OpenLevel89	1620	OpenLevel99	1620	OpenLevel109	1620	OpenLevel119	1620					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|100	OpenLevel119	50|80	OpenLevel129	50|60						
item	2984	448		1	9阶传承衣服碎片	4	393	50	200	120				OpenLevel109		972	OpenLevel49	972	OpenLevel59	972	OpenLevel69	972	OpenLevel79	972	OpenLevel89	972	OpenLevel99	972	OpenLevel109	972	OpenLevel119	972					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|100	OpenLevel119	50|80	OpenLevel129	50|60						
item	2954	449		1	9阶传承项链碎片	4	395	50	200	120				OpenLevel109		648	OpenLevel49	648	OpenLevel59	648	OpenLevel69	648	OpenLevel79	648	OpenLevel89	648	OpenLevel99	648	OpenLevel109	648	OpenLevel119	648					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|100	OpenLevel119	50|80	OpenLevel129	50|60						
item	2960	450		1	9阶传承戒指碎片	4	397	50	200	120				OpenLevel109		648	OpenLevel49	648	OpenLevel59	648	OpenLevel69	648	OpenLevel79	648	OpenLevel89	648	OpenLevel99	648	OpenLevel109	648	OpenLevel119	648					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|100	OpenLevel119	50|80	OpenLevel129	50|60						
item	2966	451		1	9阶传承玉佩碎片	4	399	50	200	120				OpenLevel109		648	OpenLevel49	648	OpenLevel59	648	OpenLevel69	648	OpenLevel79	648	OpenLevel89	648	OpenLevel99	648	OpenLevel109	648	OpenLevel119	648					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|100	OpenLevel119	50|80	OpenLevel129	50|60						
item	2972	452		1	9阶传承护身符碎片	4	401	50	200	120				OpenLevel109		648	OpenLevel49	648	OpenLevel59	648	OpenLevel69	648	OpenLevel79	648	OpenLevel89	648	OpenLevel99	648	OpenLevel109	648	OpenLevel119	648					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|100	OpenLevel119	50|80	OpenLevel129	50|60						
item	2978	453		1	9阶传承帽子碎片	4	403	50	200	120				OpenLevel109		324	OpenLevel49	324	OpenLevel59	324	OpenLevel69	324	OpenLevel79	324	OpenLevel89	324	OpenLevel99	324	OpenLevel109	324	OpenLevel119	324					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|100	OpenLevel119	50|80	OpenLevel129	50|60						
item	2990	454		1	9阶传承护腕碎片	4	405	50	200	120				OpenLevel109		324	OpenLevel49	324	OpenLevel59	324	OpenLevel69	324	OpenLevel79	324	OpenLevel89	324	OpenLevel99	324	OpenLevel109	324	OpenLevel119	324					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|100	OpenLevel119	50|80	OpenLevel129	50|60						
item	2996	455		1	9阶传承腰带碎片	4	407	50	200	120				OpenLevel109		324	OpenLevel49	324	OpenLevel59	324	OpenLevel69	324	OpenLevel79	324	OpenLevel89	324	OpenLevel99	324	OpenLevel109	324	OpenLevel119	324					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|100	OpenLevel119	50|80	OpenLevel129	50|60						
item	3002	456		1	9阶传承鞋子碎片	4	409	50	200	120				OpenLevel109		324	OpenLevel49	324	OpenLevel59	324	OpenLevel69	324	OpenLevel79	324	OpenLevel89	324	OpenLevel99	324	OpenLevel109	324	OpenLevel119	324					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|100	OpenLevel119	50|80	OpenLevel129	50|60						
item	2947	373		1	8阶传承武器碎片	4	411	50	200	120				OpenLevel99		1200	OpenLevel49	1200	OpenLevel59	1200	OpenLevel69	1200	OpenLevel79	1200	OpenLevel89	1200	OpenLevel99	1200	OpenLevel109	1200	OpenLevel119	1200					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|100	OpenLevel109	50|80	OpenLevel119	50|60	OpenLevel129	50|60						
item	2983	374		1	8阶传承衣服碎片	4	413	50	200	120				OpenLevel99		720	OpenLevel49	720	OpenLevel59	720	OpenLevel69	720	OpenLevel79	720	OpenLevel89	720	OpenLevel99	720	OpenLevel109	720	OpenLevel119	720					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|100	OpenLevel109	50|80	OpenLevel119	50|60	OpenLevel129	50|60						
item	2953	375		1	8阶传承项链碎片	4	415	50	200	120				OpenLevel99		480	OpenLevel49	480	OpenLevel59	480	OpenLevel69	480	OpenLevel79	480	OpenLevel89	480	OpenLevel99	480	OpenLevel109	480	OpenLevel119	480					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|100	OpenLevel109	50|80	OpenLevel119	50|60	OpenLevel129	50|60						
item	2959	376		1	8阶传承戒指碎片	4	417	50	200	120				OpenLevel99		480	OpenLevel49	480	OpenLevel59	480	OpenLevel69	480	OpenLevel79	480	OpenLevel89	480	OpenLevel99	480	OpenLevel109	480	OpenLevel119	480					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|100	OpenLevel109	50|80	OpenLevel119	50|60	OpenLevel129	50|60						
item	2965	377		1	8阶传承玉佩碎片	4	419	50	200	120				OpenLevel99		480	OpenLevel49	480	OpenLevel59	480	OpenLevel69	480	OpenLevel79	480	OpenLevel89	480	OpenLevel99	480	OpenLevel109	480	OpenLevel119	480					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|100	OpenLevel109	50|80	OpenLevel119	50|60	OpenLevel129	50|60						
item	2971	378		1	8阶传承护身符碎片	4	421	50	200	120				OpenLevel99		480	OpenLevel49	480	OpenLevel59	480	OpenLevel69	480	OpenLevel79	480	OpenLevel89	480	OpenLevel99	480	OpenLevel109	480	OpenLevel119	480					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|100	OpenLevel109	50|80	OpenLevel119	50|60	OpenLevel129	50|60						
item	2977	379		1	8阶传承帽子碎片	4	423	50	200	120				OpenLevel99		240	OpenLevel49	240	OpenLevel59	240	OpenLevel69	240	OpenLevel79	240	OpenLevel89	240	OpenLevel99	240	OpenLevel109	240	OpenLevel119	240					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|100	OpenLevel109	50|80	OpenLevel119	50|60	OpenLevel129	50|60						
item	2989	380		1	8阶传承护腕碎片	4	425	50	200	120				OpenLevel99		240	OpenLevel49	240	OpenLevel59	240	OpenLevel69	240	OpenLevel79	240	OpenLevel89	240	OpenLevel99	240	OpenLevel109	240	OpenLevel119	240					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|100	OpenLevel109	50|80	OpenLevel119	50|60	OpenLevel129	50|60						
item	2995	381		1	8阶传承腰带碎片	4	427	50	200	120				OpenLevel99		240	OpenLevel49	240	OpenLevel59	240	OpenLevel69	240	OpenLevel79	240	OpenLevel89	240	OpenLevel99	240	OpenLevel109	240	OpenLevel119	240					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|100	OpenLevel109	50|80	OpenLevel119	50|60	OpenLevel129	50|60						
item	3001	382		1	8阶传承鞋子碎片	4	429	50	200	120				OpenLevel99		240	OpenLevel49	240	OpenLevel59	240	OpenLevel69	240	OpenLevel79	240	OpenLevel89	240	OpenLevel99	240	OpenLevel109	240	OpenLevel119	240					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|100	OpenLevel109	50|80	OpenLevel119	50|60	OpenLevel129	50|60						
item	2946	107		1	7阶传承武器碎片	4	431	50	200	120				OpenLevel89		800	OpenLevel49	800	OpenLevel59	800	OpenLevel69	800	OpenLevel79	800	OpenLevel89	800	OpenLevel99	720	OpenLevel109	720	OpenLevel119	720					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|100	OpenLevel99	50|80	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2982	108		1	7阶传承衣服碎片	4	433	50	200	120				OpenLevel89		480	OpenLevel49	480	OpenLevel59	480	OpenLevel69	480	OpenLevel79	480	OpenLevel89	480	OpenLevel99	432	OpenLevel109	432	OpenLevel119	432					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|100	OpenLevel99	50|80	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2952	109		1	7阶传承项链碎片	4	435	50	200	120				OpenLevel89		320	OpenLevel49	320	OpenLevel59	320	OpenLevel69	320	OpenLevel79	320	OpenLevel89	320	OpenLevel99	288	OpenLevel109	288	OpenLevel119	288					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|100	OpenLevel99	50|80	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2958	110		1	7阶传承戒指碎片	4	437	50	200	120				OpenLevel89		320	OpenLevel49	320	OpenLevel59	320	OpenLevel69	320	OpenLevel79	320	OpenLevel89	320	OpenLevel99	288	OpenLevel109	288	OpenLevel119	288					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|100	OpenLevel99	50|80	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2964	111		1	7阶传承玉佩碎片	4	439	50	200	120				OpenLevel89		320	OpenLevel49	320	OpenLevel59	320	OpenLevel69	320	OpenLevel79	320	OpenLevel89	320	OpenLevel99	288	OpenLevel109	288	OpenLevel119	288					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|100	OpenLevel99	50|80	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2970	112		1	7阶传承护身符碎片	4	441	50	200	120				OpenLevel89		320	OpenLevel49	320	OpenLevel59	320	OpenLevel69	320	OpenLevel79	320	OpenLevel89	320	OpenLevel99	288	OpenLevel109	288	OpenLevel119	288					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|100	OpenLevel99	50|80	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2976	113		1	7阶传承帽子碎片	4	443	50	200	120				OpenLevel89		160	OpenLevel49	160	OpenLevel59	160	OpenLevel69	160	OpenLevel79	160	OpenLevel89	160	OpenLevel99	144	OpenLevel109	144	OpenLevel119	144					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|100	OpenLevel99	50|80	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2988	114		1	7阶传承护腕碎片	4	445	50	200	120				OpenLevel89		160	OpenLevel49	160	OpenLevel59	160	OpenLevel69	160	OpenLevel79	160	OpenLevel89	160	OpenLevel99	144	OpenLevel109	144	OpenLevel119	144					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|100	OpenLevel99	50|80	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2994	115		1	7阶传承腰带碎片	4	447	50	200	120				OpenLevel89		160	OpenLevel49	160	OpenLevel59	160	OpenLevel69	160	OpenLevel79	160	OpenLevel89	160	OpenLevel99	144	OpenLevel109	144	OpenLevel119	144					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|100	OpenLevel99	50|80	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	3000	116		1	7阶传承鞋子碎片	4	449	50	200	120				OpenLevel89		160	OpenLevel49	160	OpenLevel59	160	OpenLevel69	160	OpenLevel79	160	OpenLevel89	160	OpenLevel99	144	OpenLevel109	144	OpenLevel119	144					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|100	OpenLevel99	50|80	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2093	117		1	6阶传承武器碎片	4	451	50	200	120				OpenLevel79		600	OpenLevel49	600	OpenLevel59	600	OpenLevel69	600	OpenLevel79	600	OpenLevel89	540	OpenLevel99	480	OpenLevel109	480	OpenLevel119	480					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|80	OpenLevel99	50|60	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2129	118		1	6阶传承衣服碎片	4	453	50	200	120				OpenLevel79		360	OpenLevel49	360	OpenLevel59	360	OpenLevel69	360	OpenLevel79	360	OpenLevel89	324	OpenLevel99	288	OpenLevel109	288	OpenLevel119	288					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|80	OpenLevel99	50|60	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2099	119		1	6阶传承项链碎片	4	455	50	200	120				OpenLevel79		240	OpenLevel49	240	OpenLevel59	240	OpenLevel69	240	OpenLevel79	240	OpenLevel89	216	OpenLevel99	192	OpenLevel109	192	OpenLevel119	192					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|80	OpenLevel99	50|60	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2105	120		1	6阶传承戒指碎片	4	457	50	200	120				OpenLevel79		240	OpenLevel49	240	OpenLevel59	240	OpenLevel69	240	OpenLevel79	240	OpenLevel89	216	OpenLevel99	192	OpenLevel109	192	OpenLevel119	192					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|80	OpenLevel99	50|60	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2111	121		1	6阶传承玉佩碎片	4	459	50	200	120				OpenLevel79		240	OpenLevel49	240	OpenLevel59	240	OpenLevel69	240	OpenLevel79	240	OpenLevel89	216	OpenLevel99	192	OpenLevel109	192	OpenLevel119	192					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|80	OpenLevel99	50|60	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2117	122		1	6阶传承护身符碎片	4	461	50	200	120				OpenLevel79		240	OpenLevel49	240	OpenLevel59	240	OpenLevel69	240	OpenLevel79	240	OpenLevel89	216	OpenLevel99	192	OpenLevel109	192	OpenLevel119	192					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|80	OpenLevel99	50|60	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2123	123		1	6阶传承帽子碎片	4	463	50	200	120				OpenLevel79		120	OpenLevel49	120	OpenLevel59	120	OpenLevel69	120	OpenLevel79	120	OpenLevel89	108	OpenLevel99	96	OpenLevel109	96	OpenLevel119	96					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|80	OpenLevel99	50|60	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2135	124		1	6阶传承护腕碎片	4	465	50	200	120				OpenLevel79		120	OpenLevel49	120	OpenLevel59	120	OpenLevel69	120	OpenLevel79	120	OpenLevel89	108	OpenLevel99	96	OpenLevel109	96	OpenLevel119	96					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|80	OpenLevel99	50|60	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2141	125		1	6阶传承腰带碎片	4	467	50	200	120				OpenLevel79		120	OpenLevel49	120	OpenLevel59	120	OpenLevel69	120	OpenLevel79	120	OpenLevel89	108	OpenLevel99	96	OpenLevel109	96	OpenLevel119	96					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|80	OpenLevel99	50|60	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
item	2147	126		1	6阶传承鞋子碎片	4	469	50	200	120				OpenLevel79		120	OpenLevel49	120	OpenLevel59	120	OpenLevel69	120	OpenLevel79	120	OpenLevel89	108	OpenLevel99	96	OpenLevel109	96	OpenLevel119	96					OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1					OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|100	OpenLevel89	50|80	OpenLevel99	50|60	OpenLevel109	50|60	OpenLevel119	50|60	OpenLevel129							
