TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
4589	背包拓展道具3	ExtBagItem3	34	3497	3497		ExtBagItem	1	拓展背包10格，每人最多使用[FFFE0D]1[-]个		1	1	1000	4	1	0	1	3	1									
4590	背包拓展道具4	ExtBagItem4	34	3497	3497		ExtBagItem	1	拓展背包10格，每人最多使用[FFFE0D]1[-]个		1	1	1000	4	1	0	1	4	1									
4691	选美宣传单·海选赛	Leaflets	34	4691	4691		BeautyPageantPaper	11	[FFFE0D]海选赛：6月16日~6月22日[-]\n\n记录着参赛佳人资讯的纸张，可以通过它在任意聊天频道宣传个人的选美资讯，或打开自己的参赛页面		1	1	1000	6	1	0	99999											
4741	选美宣传单·决赛	Leaflets2	34	4691	4691		BeautyPageantPaper	11	[FFFE0D]决赛：6月26日~7月2日[-]\n\n记录着参赛佳人资讯的纸张，可以通过它在任意聊天频道宣传个人的选美资讯，或打开自己的参赛页面		1	1	1000	6	1	0	99999											
4692	红粉佳人	PinkRose	34	4692	4692		BeautyPageantVote	11	美丽的化身，代表爱、宣言、欣赏。武林第一美女评选期间，可以献给喜欢的参赛美女。[FFFE0D]若双方为好友关系，则每朵增加10点亲密度。[-]\n\n[FF69B4]喜欢你那灿烂的笑容[-]		1	1	1000	5	1	0	99999											
4696	称号·武林新秀（30天）	Title_Item_26	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]武林新秀[-]称号		1	1	1000	5	1	0	99999	2030	2592000									
4697	称号·洪荒之力（30天）	Title_Item_27	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]洪荒之力[-]称号		1	1	1000	5	1	0	99999	2031	2592000									
4698	称号·武林传说（30天）	Title_Item_28	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]武林传说[-]称号		1	1	1000	5	1	0	99999	2032	2592000									
4699	称号·名动江湖（30天）	Title_Item_29	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]名动江湖[-]称号		1	1	1000	5	1	0	99999	2033	2592000									
4700	称号·如颖随行（90天）	Title_Item_30	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]如颖随行[-]称号		1	1	1000	6	1	0	99999	2034	7776000									
4701	称号·铭记于新（90天）	Title_Item_31	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]铭记于新[-]称号		1	1	1000	6	1	0	99999	2035	7776000									
4702	称号·颖宝宝（90天）	Title_Item_32	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]颖宝宝[-]称号		1	1	1000	6	1	0	99999	2036	7776000									
4703	称号·小萌新（90天）	Title_Item_33	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]小萌新[-]称号		1	1	1000	6	1	0	99999	2037	7776000									
4704	称号·仗剑携手庆周年（180天）	Title_Item_34	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]仗剑携手庆周年[-]称号		1	1	1000	5	1	0	99999	2038	15552000									
4705	称号·江湖相逢 感谢有你（180天）	Title_Item_35	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]江湖相逢 感谢有你[-]称号		1	1	1000	5	1	0	99999	2039	15552000									
4706	称号·一呼百应（90天）	Title_Item_36	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]一呼百应[-]称号		1	1	1000	3	1	0	99999	2040	7776000									
4709	周年庆红包	KinRedBag_1	34	4709	4709		AddRedBag	11	[FF6464FF]江湖因你而精彩，剑侠情缘一周年[-]\n\n使用后可以在帮派中发放一个价值[FFFE0D]500元宝[-]的红包	500000	1	1	1000	4	1	0	99999	77										
4710	周年庆红包	KinRedBag_2	34	4709	4709		AddRedBag	11	[FF6464FF]江湖因你而精彩，剑侠情缘一周年[-]\n\n使用后可以在帮派中发放一个价值[FFFE0D]1000元宝[-]的红包	1000000	1	1	1000	5	1	0	99999	78										
4731	2级家俱材料24选礼盒	Choose_Furnitur_Lv2_24	34	2153	2153		NeedChooseItem	24	使用后从[FFFE0D] 2级 [-]家俱材料中任意挑选[FFFE0D] 24 [-]件，可重复挑选	80000	1	1	1000	3	1	0	99999	24										
4732	3级家俱材料12选礼盒	Choose_Furnitur_Lv3_12	34	2153	2153		NeedChooseItem	12	使用后从[FFFE0D] 3级 [-]家俱材料中任意挑选[FFFE0D] 12 [-]件，可重复挑选	80000	1	1	1000	4	1	0	99999	12										
4733	4级家俱材料6选礼盒	Choose_Furnitur_Lv4_6	34	2153	2153		NeedChooseItem	6	使用后从[FFFE0D] 4级 [-]家俱材料中任意挑选[FFFE0D] 6 [-]件，可重复挑选	80000	1	1	1000	5	1	0	99999	6										
4734	5级家俱材料3选礼盒	Choose_Furnitur_Lv5_3	34	2153	2153		NeedChooseItem	3	使用后从[FFFE0D] 5级 [-]家俱材料中任意挑选[FFFE0D] 3 [-]件，可重复挑选	80000	1	1	1000	6	1	0	99999	3										
4809	周年庆典宝箱	Jxqy_1yearbox	34	3696	3696		RandomItem	1	[FF6464FF]感谢一路有你，剑侠情缘一周年[-]\n\n使用获得：[FFFE0D]周年庆典华服[-]		1	1	1000	5	1	0	99999	14809										
4759	限时门派外观礼盒	RegressionPrivilege_WaiYi	34	2153	2153		RandomItem	3	[FFFE0D]所有门派可用[-]\n\n使用后，您将获得一件外装。穿上外装可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]时效：60天[-]	80000	1	1	1000	6	1	0	99999	4759										
4810	杨大侠的馈赠	Spokesperson_Box_Lgx	34	2153	2153		RandomItem	1	参与[FFFE0D] 杨大侠 [-]比武招亲的奖励，内含5000贡献以及「心新相惜（90天）」称号	80000	1	1	1000	6	1	0	99999	48100										
4811	杨大侠的青睐	Spokesperson_Box_Lgx_Win	34	2153	2153		RandomItem	1	参与[FFFE0D] 杨大侠 [-]比武招亲的奖励，内含杨大侠绘卷、「杨大侠的意中人（90天）」称号，更可邀请杨大侠前往你的家园小憩一段时日	80000	1	1	1000	6	1	0	99999	48110										
4814	杨大侠绘卷	Spokesperson_Painting_Lgx	34	2510	2510		PlayerPortraitItem_NoSex	1	一张绘有[FFFE0D]「杨大侠」[-]画像的图纸	80000	1	1	1000	6	1	0	99999	210										
4818	新心向颖绘卷	Spokesperson_Painting	34	2510	2510		PlayerPortraitItem_NoSex	1	一张绘有[FFFE0D]「真儿」[-]和[FFFE0D]「杨大侠」[-]画像的图纸，更换头像需性别对应	80000	1	1	1000	6	1	0	99999	210	211									
4812	真儿的馈赠	Spokesperson_Box_Zly	34	2153	2153		RandomItem	1	参与[FFFE0D] 真儿 [-]比武招亲的奖励，内含5000贡献以及「心心向颖（90天）」称号	80000	1	1	1000	6	1	0	99999	48120										
4813	真儿的青睐	Spokesperson_Box_Zly_Win	34	2153	2153		RandomItem	1	参与[FFFE0D] 真儿 [-]比武招亲的奖励，内含真儿绘卷、「真儿的意中人（90天）」称号，更可邀请真儿前往你的家园小憩一段时日	80000	1	1	1000	6	1	0	99999	48130										
4815	真儿绘卷	Spokesperson_Painting_Zly	34	2510	2510		PlayerPortraitItem_NoSex	1	一张绘有[FFFE0D]「真儿」[-]画像的图纸	80000	1	1	1000	6	1	0	99999	211										
4789	意中人·杨大侠	Spokesperson_Call_Lgx	34	4789	4789		NpcLoveToken	1	邀请武林名侠[FFFE0D] 杨大侠 [-]前来你的家园小憩一番\n只能在自己的家园使用\n\n再次使用可更换杨大侠所在位置	80000	1	1	1000	6	1	0	99999	2328										
4790	意中人·真儿	Spokesperson_Call_Zly	34	4790	4790		NpcLoveToken	1	邀请江湖女侠[FFFE0D] 真儿 [-]前来你的家园小憩一番\n只能在自己的家园使用\n\n再次使用可更换真儿所在位置	80000	1	1	1000	6	1	0	99999	2329										
4800	破损的兔子灯	Spokesperson_TaskItem1	34	4800	4800		ComposeMeterial	1	破损不堪，无法再度发出光亮的兔子灯，但却承载着两人最甜蜜的回忆	80000	1	1	1000	4	1	0	99999											
4801	破月剑	Spokesperson_TaskItem2	34	4801	4801		RandomItemByLevel	1	这是一柄罕见的宝剑，样式古朴，隐隐有枣红色的血痕，锋利雪亮，在惨白的月光之下，有璀璨的锋芒光华闪动，好似流泻水银一般，剑柄以金蚕丝环绕，上面铸着两个古篆小字：破月\n\n使用后兑换一份随机奖励	80000	1	1	1000	5	1	0	99999	112										
4802	残红剑	Spokesperson_TaskItem3	34	4802	4802		RandomItemByLevel	1	一柄轻盈锋锐的长剑，质地轻而灵动，却又吹毛可断，想来应为女子使用\n\n使用后兑换一份随机奖励	80000	1	1	1000	5	1	0	99999	112										
4803	心心相惜	Spokesperson_TaskItem4	34	4803	4803		RandomItemByLevel	1	形似破月剑的戒指，应是有心人故意锻造而成，似乎是一枚供男性佩戴的戒指\n\n使用后兑换一份随机奖励	80000	1	1	1000	5	1	0	99999	112										
4804	楚楚动人	Spokesperson_TaskItem5	34	4804	4804		RandomItemByLevel	1	形似残红剑的戒指，应是有心人故意锻造而成，似乎是一枚供女性佩戴的戒指\n\n使用后兑换一份随机奖励	80000	1	1	1000	5	1	0	99999	112										
4805	相思门	Spokesperson_TaskItem6	34	4805	4805		RandomItemByLevel	1	大坛的美酒，香气扑人，令人垂涎不已，相思有门，以酒醉人\n\n使用后兑换一份随机奖励	80000	1	1	1000	5	1	0	99999	112										
4806	一人心	Spokesperson_TaskItem7	34	4806	4806		RandomItemByLevel	1	小壶的美酒，壶如其名，仿若人心，只装的下一人的份量\n\n使用后兑换一份随机奖励	80000	1	1	1000	5	1	0	99999	112										
4807	兔子灯芯	Spokesperson_TaskItem8	34	4807	4807		ComposeMeterial	1	精巧的红烛，可以置入灯罩中，使其发出光芒	80000	1	1	1000	4	1	0	99999											
4808	月兔灯	Spokesperson_TaskItem9	34	4808	4808		RandomItemByLevel	1	一盏十分可爱的兔子灯，散发出淡淡的光芒，看上去十分温暖\n\n使用后兑换一份随机奖励	80000	1	1	1000	5	1	0	99999	112										
5420	灰暗的兔子灯罩	Spokesperson_ActivityItem1	34	4800	4800		ComposeMeterial	1	兔子灯的碎片，瞧这大小，似乎只需要几份，再辅以一盏灯芯，便可重新修复为一盏完整的兔子灯	80000	1	1	1000	4	1	0	99999											
5421	摇曳的兔子灯芯	Spokesperson_ActivityItem2	34	4807	4807		ComposeMeterial	1	摇曳的灯芯，若要修复兔子灯，这是必不可少的核心部件	80000	1	1	1000	4	1	0	99999											
5422	月兔灯	Spokesperson_ActivityItem3	34	4808	4808		HouseDefendInvite	1	一盏十分可爱的兔子灯，散发出淡淡的光芒，承载着两人的记忆，看上去十分温暖\n\n使用后获得一份随机奖励，据闻其中可能藏有杨大侠少侠与真儿女侠的邀请函	80000	1	1	1000	5	1	0	99999											
5423	邀请函·杨大侠	Spokesperson_Activity_Lgx	34	4789	4789		NpcLoveToken	1	邀请武林名侠[FFFE0D] 杨大侠 [-]前来你的家园做客\n只能在自己的家园使用\n\n再次使用可更换杨大侠所在位置	80000	1	1	1000	6	1	0	99999	2399										
5424	邀请函·真儿	Spokesperson_Activity_Zly	34	4790	4790		NpcLoveToken	1	邀请江湖女侠[FFFE0D] 真儿 [-]前来你的家园做客\n只能在自己的家园使用\n\n再次使用可更换真儿所在位置	80000	1	1	1000	6	1	0	99999	2400										
5425	新颖礼盒	Spokesperson_Activity_Box1	34	4790	4790		RandomItemByLevel	1	获得一份随机奖励	80000	1	1	1000	6	1	0	99999	112	1									
5430	新颖礼盒	Spokesperson_Activity_Box2	34	4790	4790		RandomItemByLevel	1	获得贡献或者元气	80000	1	1	1000	6	1	0	99999	134	1									
5431	邀请函礼盒	Spokesperson_Activity_Box3	34	4790	4790		RandomItem	1	随机获得杨大侠或真儿的邀请函	80000	1	1	1000	6	1	0	99999	5431	1									
4820	佳人绘卷	BeautyPageant_Painting1	34	2510	2510		PlayerPortraitItem_NoSex	3	[FFFE0D]「武林第一美女评选」[-]决赛获投8000奖励，更换头像需性别对应	80000	1	1	1000	7	1	0	99999	201	203									
4821	武林十大美女绘卷	BeautyPageant_Painting2	34	2510	2510		PlayerPortraitItem_NoSex	3	[FFFE0D]「武林第一美女评选」[-]决赛十强奖励，更换头像需性别对应	80000	1	1	1000	7	1	0	99999	205	200									
4822	本服第一美女绘卷	BeautyPageant_Painting3	34	2510	2510		PlayerPortraitItem_NoSex	3	[FFFE0D]「武林第一美女评选」[-]海选赛冠军奖励，更换头像需性别对应	80000	1	1	1000	6	1	0	99999	202	204	209	206							
4823	本服十大美女绘卷	BeautyPageant_Painting4	34	2510	2510		PlayerPortraitItem_NoSex	3	[FFFE0D]「武林第一美女评选」[-]海选赛十强奖励，更换头像需性别对应	80000	1	1	1000	6	1	0	99999	209	206									
4824	佳人绘卷	BeautyPageant_Painting5	34	2510	2510		PlayerPortraitItem_NoSex	3	[FFFE0D]「武林第一美女评选」[-]海选赛获投199票奖励，更换头像需性别对应	80000	1	1	1000	6	1	0	99999	207	208									
4825	3级家俱材料64选礼盒	Choose_Furnitur_Lv3_64	34	2153	2153		NeedChooseItem	1	使用后从[FFFE0D] 3级 [-]家俱材料中任意挑选[FFFE0D] 64 [-]件，可重复挑选	80000	1	1	1000	4	1	0	99999	64										
4826	4级家俱材料32选礼盒	Choose_Furnitur_Lv4_32	34	2153	2153		NeedChooseItem	6	使用后从[FFFE0D] 4级 [-]家俱材料中任意挑选[FFFE0D] 32 [-]件，可重复挑选	80000	1	1	1000	5	1	0	99999	32										
4827	5级家俱材料16选礼盒	Choose_Furnitur_Lv5_16	34	2153	2153		NeedChooseItem	3	使用后从[FFFE0D] 5级 [-]家俱材料中任意挑选[FFFE0D] 16 [-]件，可重复挑选	80000	1	1	1000	6	1	0	99999	16										
4828	前缀·武林第一美女（1年）	BeautyPageant_ChatTitle1	34	3585	3585		ChatNamePrefix	11	使用后获得[FFFE0D]武林第一美女[-]聊天前缀		1	1		7	1	0	99999	7	31536000									
4829	前缀·武林十大美女（1年）	BeautyPageant_ChatTitle2	34	3585	3585		ChatNamePrefix	11	使用后获得[FFFE0D]武林十大美女[-]聊天前缀		1	1		7	1	0	99999	6	31536000									
4830	前缀·本服第一美女（1年）	BeautyPageant_ChatTitle3	34	3585	3585		ChatNamePrefix	11	使用后获得[FFFE0D]本服第一美女[-]聊天前缀		1	1		6	1	0	99999	5	31536000									
4831	头像框·武林十大美女（1年）	BeautyPagean_HeadFrame1	34	30026	30026		ChatTheme	11	使用后获得[FFFE0D]武林十大美女[-]专属头像框和多彩泡泡		1	1	1000	7	1	1	99999	11	31536000									
4832	头像框·本服十大美女（1年）	BeautyPagean_HeadFrame2	34	30026	30026		ChatTheme	11	使用后获得[FFFE0D]本服十大美女[-]专属头像框和多彩泡泡		1	1	1000	6	1	1	99999	12	31536000									
4833	「武林第一美女」礼包	BeautyPageant_bag1	34	786	786		RandomItem	3	「武林第一美女」你倾国倾城般的容貌与魅力得到了武林的认可\n\n使用获得：[FFFE0D]前缀·武林第一美女、吉光凤羽*2、星芒·云魅灵鹿、武林十大美女绘卷、头像框·武林十大美女[-]	80000	1	1	1000	7	1	0	99999	4833										
4834	「武林十大美女」礼包	BeautyPageant_bag2	34	786	786		RandomItem	3	「武林十大美女」你倾国倾城般的容貌与魅力得到了武林的认可\n\n使用获得：[FFFE0D]前缀·武林十大美女、吉光凤羽、云魅灵鹿、武林十大美女绘卷、头像框·武林十大美女[-]	80000	1	1	1000	7	1	0	99999	4834										
4835	「本服第一美女」礼包	BeautyPageant_bag3	34	786	786		RandomItem	3	「本服第一美女」你倾国倾城般的容貌与魅力得到了武林的认可\n\n使用获得：[FFFE0D]前缀·本服第一美女、火凤金鸾地衣（心形）*2、紫幽灵鹿、本服第一美女绘卷、头像框·本服十大美女[-]	80000	1	1	1000	6	1	0	99999	4835										
4836	「本服十大美女」礼包	BeautyPageant_bag4	34	786	786		RandomItem	3	「本服十大美女」你倾国倾城般的容貌与魅力得到了武林的认可\n\n使用获得：[FFFE0D]火凤金鸾地衣（心形）、本服十大美女绘卷、头像框·本服十大美女[-]	80000	1	1	1000	6	1	0	99999	4836										
4839	襄阳城雕像	BeautyPageant_diaoxiang	34	4839	4839			3	「武林第一美女评选」决赛冠军，将会在襄阳城树立雕像\n\n[FFFE0D]雕像将展示评选时冠军的角色形象，持续至下一届美女评选，记得提前打扮得美美哒哦！[-]	80000	1	1	1000	7	1	0	99999											
4840	特效·红粉青蛾	BeautyPageant_texiao1	34	4840	4840			3	装备[FFFE0D]「武林第一美女」[-]称号后可以获得的角色身体特效\n\n[FF69B4]红粉青娥映楚云，桃花马上石榴裙[-]	80000	1	1	1000	7	1	0	99999											
4841	特效·红粉青蛾	BeautyPageant_texiao2	34	4840	4840			3	装备[FFFE0D]「武林十大美女」[-]称号后可以获得的角色身体特效\n\n[FF69B4]红粉青娥映楚云，桃花马上石榴裙[-]	80000	1	1	1000	7	1	0	99999											
4842	特效·红粉青蛾	BeautyPageant_texiao3	34	4842	4842			3	装备[FFFE0D]「本服第一美女」[-]称号后可以获得的角色身体特效\n\n[FF69B4]红粉青娥映楚云，桃花马上石榴裙[-]	80000	1	1	1000	6	1	0	99999											
4843	特效·红粉青蛾	BeautyPageant_texiao4	34	4842	4842			3	装备[FFFE0D]「本服十大美女」[-]称号后可以获得的角色身体特效\n\n[FF69B4]红粉青娥映楚云，桃花马上石榴裙[-]	80000	1	1	1000	6	1	0	99999											
4844	称号·武林第一美女（1年）	BeautyPageantTitle1	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]武林第一美女[-]称号\n装备该称号后可获得「红粉青蛾」角色身体特效		1	1	1000	7	1	0	99999	7200	31536000									
4845	称号·武林十大美女（1年）	BeautyPageantTitle2	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]武林十大美女[-]称号\n装备该称号后可获得「红粉青蛾」角色身体特效		1	1	1000	7	1	0	99999	7201	31536000									
4846	称号·本服第一美女（1年）	BeautyPageantTitle3	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]本服第一美女[-]称号\n装备该称号后可获得「红粉青蛾」角色身体特效		1	1	1000	6	1	0	99999	7202	31536000									
4847	称号·本服十大美女（1年）	BeautyPageantTitle4	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]本服十大美女[-]称号\n装备该称号后可获得「红粉青蛾」角色身体特效		1	1	1000	6	1	0	99999	7203	31536000									
4848	称号·秋水伊人（1年）	BeautyPageantTitle5	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]秋水伊人[-]称号		1	1	1000	5	1	0	99999	7204	31536000									
4852	帮派红包·海选赛冠军	BeautyPageant_RedBag1	34	4709	4709			3	价值[FFFE0D]15000元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	7	1	0	99999											
4853	帮派红包·海选赛十强	BeautyPageant_RedBag2	34	4709	4709			3	价值[FFFE0D]4000元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	6	1	0	99999											
4854	帮派红包·海选赛获投199票	BeautyPageant_RedBag3	34	4709	4709			3	价值[FFFE0D]400元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	4	1	0	99999											
4855	帮派红包·决赛冠军	BeautyPageant_RedBag4	34	4709	4709			3	价值[FFFE0D]100000元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	7	1	0	99999											
4856	世界红包·海选赛冠军	BeautyPageant_RedBag5	34	4856	4856			3	价值[FFFE0D]15000元宝[-]的红包，可以在本服世界中发放。	80000	1	1	1000	7	1	0	99999											
4857	世界红包·决赛十强	BeautyPageant_RedBag6	34	4856	4856			3	价值[FFFE0D]100000元宝[-]的红包，可以在本服世界中发放。	80000	1	1	1000	7	1	0	99999											
4858	世界红包·决赛冠军	BeautyPageant_RedBag7	34	4856	4856			3	价值[FFFE0D]200000元宝[-]的红包，可以在本服世界中发放。	80000	1	1	1000	7	1	0	99999											
4870	帮派红包·决赛十强	BeautyPageant_RedBag8	34	4709	4709			3	价值[FFFE0D]50000元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	7	1	0	99999											
7863	帮派红包·复赛获投8000票	GoodVoice_KinRedBag1	34	4709	4709			3	价值[FFFE0D]5000元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	6	1	0	99999											
7864	帮派红包·复赛区域前三	GoodVoice_KinRedBag2	34	4709	4709			3	价值[FFFE0D]5000元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	6	1	0	99999											
7865	帮派红包·复赛门派前三	GoodVoice_KinRedBag3	34	4709	4709			3	价值[FFFE0D]5000元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	6	1	0	99999											
7866	帮派红包·复赛区域冠军	GoodVoice_KinRedBag4	34	4709	4709			3	价值[FFFE0D]10000元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	6	1	0	99999											
7867	帮派红包·复赛门派冠军	GoodVoice_KinRedBag5	34	4709	4709			3	价值[FFFE0D]10000元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	6	1	0	99999											
7868	帮派红包·复赛冠军	GoodVoice_KinRedBag6	34	4709	4709			3	价值[FFFE0D]20000元宝[-]的红包，可以在帮派中发放。	80000	1	1	1000	7	1	0	99999											
7869	世界红包·复赛获投8000票	GoodVoice_WorldRedBag1	34	4856	4856			3	价值[FFFE0D]10000元宝[-]的红包，可以在本服世界中发放。	80000	1	1	1000	6	1	0	99999											
7870	世界红包·复赛区域前三	GoodVoice_WorldRedBag2	34	4856	4856			3	价值[FFFE0D]10000元宝[-]的红包，可以在本服世界中发放。	80000	1	1	1000	6	1	0	99999											
7871	世界红包·复赛门派前三	GoodVoice_WorldRedBag3	34	4856	4856			3	价值[FFFE0D]10000元宝[-]的红包，可以在本服世界中发放。	80000	1	1	1000	6	1	0	99999											
7872	世界红包·复赛区域冠军	GoodVoice_WorldRedBag4	34	4856	4856			3	价值[FFFE0D]20000元宝[-]的红包，可以在本服世界中发放。	80000	1	1	1000	7	1	0	99999											
7873	世界红包·复赛门派冠军	GoodVoice_WorldRedBag5	34	4856	4856			3	价值[FFFE0D]20000元宝[-]的红包，可以在本服世界中发放。	80000	1	1	1000	7	1	0	99999											
7874	世界红包·复赛冠军	GoodVoice_WorldRedBag6	34	4856	4856			3	价值[FFFE0D]40000元宝[-]的红包，可以在本服世界中发放。	80000	1	1	1000	7	1	0	99999											
4872	襄阳城雕像	BeautyPageant_diaoxiang2	34	4839	4839			3	「武林第一美女评选」海选赛冠军，将会在襄阳城树立雕像\n\n[FFFE0D]雕像将展示评选时冠军的角色形象，持续3个月，记得提前打扮得美美哒哦！[-]	80000	1	1	1000	7	1	0	99999											
4881	随机3阶稀有装备	Equip_Show_T3	34	4881	4881			3	从以下3阶稀有装备中随机获得1件\n\n[FFFE0D]3阶稀有武器[-]\n[FFFE0D]3阶稀有衣服[-]\n[FFFE0D]3阶稀有帽子[-]\n[FFFE0D]3阶稀有护腕[-]\n[FFFE0D]3阶稀有腰带[-]\n[FFFE0D]3阶稀有鞋子[-]\n[FFFE0D]3阶稀有戒指[-]\n[FFFE0D]3阶稀有玉佩[-]\n[FFFE0D]3阶稀有项链[-]\n[FFFE0D]3阶稀有护身符[-]	80000	1	1	1000	6	1	0	99999											
4882	随机4阶稀有装备	Equip_Show_T4	34	4881	4881			3	从以下4阶稀有装备中随机获得1件\n\n[FFFE0D]4阶稀有武器[-]\n[FFFE0D]4阶稀有衣服[-]\n[FFFE0D]4阶稀有帽子[-]\n[FFFE0D]4阶稀有护腕[-]\n[FFFE0D]4阶稀有腰带[-]\n[FFFE0D]4阶稀有鞋子[-]\n[FFFE0D]4阶稀有戒指[-]\n[FFFE0D]4阶稀有玉佩[-]\n[FFFE0D]4阶稀有项链[-]\n[FFFE0D]4阶稀有护身符[-]	80000	1	1	1000	6	1	0	99999											
4883	随机5阶稀有装备	Equip_Show_T5	34	4881	4881			3	从以下5阶稀有装备中随机获得1件\n\n[FFFE0D]5阶稀有武器[-]\n[FFFE0D]5阶稀有衣服[-]\n[FFFE0D]5阶稀有帽子[-]\n[FFFE0D]5阶稀有护腕[-]\n[FFFE0D]5阶稀有腰带[-]\n[FFFE0D]5阶稀有鞋子[-]\n[FFFE0D]5阶稀有戒指[-]\n[FFFE0D]5阶稀有玉佩[-]\n[FFFE0D]5阶稀有项链[-]\n[FFFE0D]5阶稀有护身符[-]	80000	1	1	1000	6	1	0	99999											
4884	随机6阶稀有装备	Equip_Show_T6	34	4881	4881			3	从以下6阶稀有装备中随机获得1件\n\n[FFFE0D]6阶稀有武器[-]\n[FFFE0D]6阶稀有衣服[-]\n[FFFE0D]6阶稀有帽子[-]\n[FFFE0D]6阶稀有护腕[-]\n[FFFE0D]6阶稀有腰带[-]\n[FFFE0D]6阶稀有鞋子[-]\n[FFFE0D]6阶稀有戒指[-]\n[FFFE0D]6阶稀有玉佩[-]\n[FFFE0D]6阶稀有项链[-]\n[FFFE0D]6阶稀有护身符[-]	80000	1	1	1000	6	1	0	99999											
4885	随机7阶稀有装备	Equip_Show_T7	34	4881	4881			3	从以下7阶稀有装备中随机获得1件\n\n[FFFE0D]7阶稀有武器[-]\n[FFFE0D]7阶稀有衣服[-]\n[FFFE0D]7阶稀有帽子[-]\n[FFFE0D]7阶稀有护腕[-]\n[FFFE0D]7阶稀有腰带[-]\n[FFFE0D]7阶稀有鞋子[-]\n[FFFE0D]7阶稀有戒指[-]\n[FFFE0D]7阶稀有玉佩[-]\n[FFFE0D]7阶稀有项链[-]\n[FFFE0D]7阶稀有护身符[-]	80000	1	1	1000	6	1	0	99999											
4886	随机8阶稀有装备	Equip_Show_T8	34	4881	4881			3	从以下8阶稀有装备中随机获得1件：\n\n[FFFE0D]8阶稀有武器[-]\n[FFFE0D]8阶稀有衣服[-]\n[FFFE0D]8阶稀有帽子[-]\n[FFFE0D]8阶稀有护腕[-]\n[FFFE0D]8阶稀有腰带[-]\n[FFFE0D]8阶稀有鞋子[-]\n[FFFE0D]8阶稀有戒指[-]\n[FFFE0D]8阶稀有玉佩[-]\n[FFFE0D]8阶稀有项链[-]\n[FFFE0D]8阶稀有护身符[-]	80000	1	1	1000	6	1	0	99999											
4887	随机9阶稀有装备	Equip_Show_T9	34	4881	4881			3	从以下9阶稀有装备中随机获得1件\n\n[FFFE0D]9阶稀有武器[-]\n[FFFE0D]9阶稀有衣服[-]\n[FFFE0D]9阶稀有帽子[-]\n[FFFE0D]9阶稀有护腕[-]\n[FFFE0D]9阶稀有腰带[-]\n[FFFE0D]9阶稀有鞋子[-]\n[FFFE0D]9阶稀有戒指[-]\n[FFFE0D]9阶稀有玉佩[-]\n[FFFE0D]9阶稀有项链[-]\n[FFFE0D]9阶稀有护身符[-]	80000	1	1	1000	6	1	0	99999											
4888	随机10阶稀有装备	Equip_Show_T10	34	4881	4881			3	从以下10阶稀有装备中随机获得1件\n\n[FFFE0D]10阶稀有武器[-]\n[FFFE0D]10阶稀有衣服[-]\n[FFFE0D]10阶稀有帽子[-]\n[FFFE0D]10阶稀有护腕[-]\n[FFFE0D]10阶稀有腰带[-]\n[FFFE0D]10阶稀有鞋子[-]\n[FFFE0D]10阶稀有戒指[-]\n[FFFE0D]10阶稀有玉佩[-]\n[FFFE0D]10阶稀有项链[-]\n[FFFE0D]10阶稀有护身符[-]	80000	1	1	1000	6	1	0	99999											
