ResId	ResFile	ResAttribID	ResSlot	Desc	Desc2	Desc3	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3
6090	Player/Characters/M1/Prefab/M1_W012_Body.prefab		B_Hs	M1成男外装T13·颜色3		夏威夷				M1_W012_Body	1		159|31|50|177	1.15	255|191|95|46	1.51	185|92|92|129	1.7																		
6091	Player/Characters/M1/Prefab/M1_W012_Body.prefab		B_Hs	M1成男外装T13·颜色4		夏威夷				M1_W012_Body	1		38|146|115|171	1.15	255|212|119|255	1.58	40|144|109|255	0.82																		
7001	Player/Characters/M2/Prefab/M2_W001_Body.prefab	57001	B_Hs	M2壮男外装T1·颜色1		斗笠																														
7002	Player/Characters/M2/Prefab/M2_W001_Body.prefab	57002	B_Hs	M2壮男外装T1·颜色2		斗笠																														
7003	Player/Characters/M2/Prefab/M2_W001_Body.prefab	57003	B_Hs	M2壮男外装T1·颜色3		斗笠																														
7004	Player/Characters/M2/Prefab/M2_W001_Body.prefab	57004	B_Hs	M2壮男外装T1·颜色4		斗笠																														
7005	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57005	B_Hs	M2壮男外装T2·颜色1		学院																														
7006	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57006	B_Hs	M2壮男外装T2·颜色2		学院																														
7007	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57007	B_Hs	M2壮男外装T2·颜色3		学院																														
7008	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57008	B_Hs	M2壮男外装T2·颜色4		学院																														
7009	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57009	B_Hs	M2壮男外装T2·颜色5		学院																														
7010	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57010	B_Hs	M2壮男外装T2·颜色6		学院																														
7011	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57011	B_Hs	M2壮男外装T2·颜色7		学院																														
7012	Player/Characters/M2/Prefab/M2_W002_Body.prefab	57012	B_Hs	M2壮男外装T2·颜色8		学院																														
7013	Player/Characters/M2/Prefab/M2_W003_Body.prefab	57013	B_Hs	M2壮男外装T3·颜色1		新年大衣																														
7014	Player/Characters/M2/Prefab/M2_W003_Body.prefab	57014	B_Hs	M2壮男外装T3·颜色2		新年大衣																														
7015	Player/Characters/M2/Prefab/M2_W003_Body.prefab	57015	B_Hs	M2壮男外装T3·颜色3		新年大衣																														
7016	Player/Characters/M2/Prefab/M2_W003_Body.prefab	57016	B_Hs	M2壮男外装T3·颜色4		新年大衣																														
7017	Player/Characters/M2/Prefab/M2_W004_Body.prefab	57017	B_Hs	M2壮男外装T4·颜色1		八家将																														
7018	Player/Characters/M2/Prefab/M2_W004_Body.prefab	57018	B_Hs	M2壮男外装T4·颜色2		八家将																														
7019	Player/Characters/M2/Prefab/M2_W004_Body.prefab	57019	B_Hs	M2壮男外装T4·颜色3		八家将																														
7020	Player/Characters/M2/Prefab/M2_W004_Body.prefab	57020	B_Hs	M2壮男外装T4·颜色4		八家将																														
7021	Player/Characters/M2/Prefab/M2_W004_Body.prefab	57021	B_Hs	M2壮男外装T4·颜色5		八家将																														
7022	Player/Characters/M2/Prefab/M2_W005_Body.prefab	57022	B_Hs	M2壮男外装T5·颜色1		黑帮																														
7023	Player/Characters/M2/Prefab/M2_W005_Body.prefab	57023	B_Hs	M2壮男外装T5·颜色2		黑帮																														
7024	Player/Characters/M2/Prefab/M2_W005_Body.prefab	57024	B_Hs	M2壮男外装T5·颜色3		黑帮																														
7025	Player/Characters/M2/Prefab/M2_W005_Body.prefab	57025	B_Hs	M2壮男外装T5·颜色4		黑帮																														
7026	Player/Characters/M2/Prefab/M2_W005_Body.prefab	57026	B_Hs	M2壮男外装T5·颜色5		黑帮																														
7027	Player/Characters/M2/Prefab/M2_W006_Body.prefab	57027	B_Hs	M2壮男外装T6·颜色1		佳期																														
7028	Player/Characters/M2/Prefab/M2_W006_Body.prefab	57028	B_Hs	M2壮男外装T6·颜色2		佳期																														
7029	Player/Characters/M2/Prefab/M2_W006_Body.prefab	57029	B_Hs	M2壮男外装T6·颜色3		佳期																														
7030	Player/Characters/M2/Prefab/M2_W006_Body.prefab	57030	B_Hs	M2壮男外装T6·颜色4		佳期																														
7031	Player/Characters/M2/Prefab/M2_W006_Body.prefab	57031	B_Hs	M2壮男外装T6·颜色5		佳期																														
7032	Player/Characters/M2/Prefab/M2_W007_Body.prefab	57032	B_Hs	M2壮男外装T7·颜色1		流光																														
7033	Player/Characters/M2/Prefab/M2_W007_Body.prefab	57033	B_Hs	M2壮男外装T7·颜色2		流光																														
7034	Player/Characters/M2/Prefab/M2_W007_Body.prefab	57034	B_Hs	M2壮男外装T7·颜色3		流光																														
7035	Player/Characters/M2/Prefab/M2_W007_Body.prefab	57035	B_Hs	M2壮男外装T7·颜色4		流光																														
7036	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57036	B_Hs	M2壮男外装T8·颜色1		轻纱																														
7037	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57037	B_Hs	M2壮男外装T8·颜色2		轻纱																														
7038	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57038	B_Hs	M2壮男外装T8·颜色3		轻纱																														
7039	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57039	B_Hs	M2壮男外装T8·颜色4		轻纱																														
7040	Player/Characters/M2/Prefab/M2_W009_Body.prefab	57040	B_Hs	M2壮男外装T9·颜色1		婚礼																														
7041	Player/Characters/M2/Prefab/M2_W009_Body.prefab	57041	B_Hs	M2壮男外装T9·颜色2		婚礼																														
7042	Player/Characters/M2/Prefab/M2_W009_Body.prefab	57042	B_Hs	M2壮男外装T9·颜色3		婚礼																														
7043	Player/Characters/M2/Prefab/M2_W009_Body.prefab	57043	B_Hs	M2壮男外装T9·颜色4		婚礼																														
7044	Player/Characters/M2/Prefab/M2_W001_Body.prefab	57044	B_Hs	M2壮男外装T1·颜色5		斗笠																														
7045	Player/Characters/M2/Prefab/M2_W003_Body.prefab	57045	B_Hs	M2壮男外装T3·颜色5		新年大衣																														
7046	Player/Characters/M2/Prefab/M2_W007_Body.prefab	57046	B_Hs	M2壮男外装T7·颜色5		流光																														
7047	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57047	B_Hs	M2壮男外装T8·颜色5		轻纱																														
7048	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57048	B_Hs	M2壮男外装T11·颜色1		新年装																														
7049	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57049	B_Hs	M2壮男外装T11·颜色2		新年装																														
7050	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57050	B_Hs	M2壮男外装T11·颜色3		新年装																														
7051	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57051	B_Hs	M2壮男外装T11·颜色4		新年装																														
7052	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57052	B_Hs	M2壮男外装T11·颜色5		新年装																														
7053	Player/Characters/M2/Prefab/M2_W010_Body.prefab	57053	B_Hs	M2壮男外装T11·颜色6		新年装																														
7069	Player/Characters/M2/Prefab/M2_W008_Body.prefab	57069	B_Hs	M2壮男外装T8·颜色6		轻纱																														
7070	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色1		夏莲（豪华）		1		M2_W011_Body	0		179|223|255|59	1	149|159|255|70	1	116|116|116|51	0.79																		
7071	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色2		夏莲（豪华）				M2_W011_Body	1		196|215|234|35	1	174|174|174|55	2	255|201|89|31	1.45																		
7072	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色3		夏莲（豪华）				M2_W011_Body	1		255|183|183|51	1	255|110|143|35	2.03	255|255|255|59	1.43																		
7073	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色4		夏莲（豪华）				M2_W011_Body	1		255|223|248|18	1	170|0|0|40	2	144|0|0|46	1.49																		
7074	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色5		夏莲（豪华）				M2_W011_Body	1		255|255|255|128	1	166|179|184|69	2	63|165|144|16	1.7																		
7075	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色6		夏莲（豪华）				M2_W011_Body	1		44|40|40|69	1	69|69|53|69	2	37|36|30|16	1.7																		
7076	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色1		夏莲（普通）		1		M2_W011A_Body	0		255|255|255|53	1	216|247|255|78	1.23	89|89|89|88	1.29																		
7077	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色2		夏莲（普通）				M2_W011A_Body	1		191|212|255|126	1.26	255|237|211|64	2.07	255|227|168|177	1.26																		
7078	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色3		夏莲（普通）				M2_W011A_Body	1		207|219|227|126	1.17	255|176|236|64	2.45	207|219|227|163	1.34																		
7079	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色4		夏莲（普通）				M2_W011A_Body	1		59|59|59|126	1.25	255|69|69|64	1.8	69|69|69|163	1.11																		
7080	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色5		夏莲（普通）				M2_W011A_Body	1		230|230|230|126	1.25	151|255|229|64	1.99	243|255|193|80	1.11																		
7081	Player/Characters/M2/Prefab/M2_W011A_Body.prefab		B_Hs	M2壮男外装T12A·颜色6		夏莲（普通）																														
7082	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色7		夏莲（豪华）				M2_W011_Body	1		226|226|226|23	1	255|250|240|8	2.12	255|255|255|0	1.85																		
7083	Player/Characters/M2/Prefab/M2_W011_Body.prefab		B_Hs	M2壮男外装T12·颜色8		夏莲（豪华）				M2_W011_Body	1		37|32|32|69	1	58|54|47|26	1.69	255|0|0|11	1.51																		
7088	Player/Characters/M2/Prefab/M2_W012_Body.prefab		B_Hs	M2壮男外装T13·颜色1		夏威夷		1		M2_W012_Body	0		249|249|249|51	1	229|227|249|56	0.93	217|214|191|32	0.96																		
7089	Player/Characters/M2/Prefab/M2_W012_Body.prefab		B_Hs	M2壮男外装T13·颜色2		夏威夷				M2_W012_Body	1		82|228|198|58	1.06	121|16|114|93	1.05	67|104|240|106	1.2																		
7090	Player/Characters/M2/Prefab/M2_W012_Body.prefab		B_Hs	M2壮男外装T13·颜色3		夏威夷				M2_W012_Body	1		46|46|46|176	1.38	69|147|255|104	1.11	255|73|99|48	1																		
7091	Player/Characters/M2/Prefab/M2_W012_Body.prefab		B_Hs	M2壮男外装T13·颜色4		夏威夷				M2_W012_Body	1		189|189|189|90	1.22	35|28|30|131	1.59	210|52|52|255	1																		
8001	Player/Characters/F1/Prefab/F1_W001_Body.prefab	58001	B_Hs	F1萝莉外装T1·颜色1		斗笠																														
8002	Player/Characters/F1/Prefab/F1_W001_Body.prefab	58002	B_Hs	F1萝莉外装T1·颜色2		斗笠																														
8003	Player/Characters/F1/Prefab/F1_W001_Body.prefab	58003	B_Hs	F1萝莉外装T1·颜色3		斗笠																														
8004	Player/Characters/F1/Prefab/F1_W001_Body.prefab	58004	B_Hs	F1萝莉外装T1·颜色4		斗笠																														
8005	Player/Characters/F1/Prefab/F1_W002_Body.prefab	58005	B_Hs	F1萝莉外装T2·颜色1		学院																														
8006	Player/Characters/F1/Prefab/F1_W002_Body.prefab	58006	B_Hs	F1萝莉外装T2·颜色2		学院																														
8007	Player/Characters/F1/Prefab/F1_W002_Body.prefab	58007	B_Hs	F1萝莉外装T2·颜色3		学院																														
8008	Player/Characters/F1/Prefab/F1_W002_Body.prefab	58008	B_Hs	F1萝莉外装T2·颜色4		学院																														
8009	Player/Characters/F1/Prefab/F1_W002_Body.prefab	58009	B_Hs	F1萝莉外装T2·颜色5		学院																														
8010	Player/Characters/F1/Prefab/F1_W002_Body.prefab	58010	B_Hs	F1萝莉外装T2·颜色6		学院																														
8011	Player/Characters/F1/Prefab/F1_W002_Body.prefab	58011	B_Hs	F1萝莉外装T2·颜色7		学院																														
8012	Player/Characters/F1/Prefab/F1_W002_Body.prefab	58012	B_Hs	F1萝莉外装T2·颜色8		学院																														
8013	Player/Characters/F1/Prefab/F1_W003_Body.prefab	58013	B_Hs	F1萝莉外装T3·颜色1		新年大衣																														
8014	Player/Characters/F1/Prefab/F1_W003_Body.prefab	58014	B_Hs	F1萝莉外装T3·颜色2		新年大衣																														
8015	Player/Characters/F1/Prefab/F1_W003_Body.prefab	58015	B_Hs	F1萝莉外装T3·颜色3		新年大衣																														
8016	Player/Characters/F1/Prefab/F1_W003_Body.prefab	58016	B_Hs	F1萝莉外装T3·颜色4		新年大衣																														
8017	Player/Characters/F1/Prefab/F1_W004_Body.prefab	58017	B_Hs	F1萝莉外装T4·颜色1		八家将																														
8018	Player/Characters/F1/Prefab/F1_W004_Body.prefab	58018	B_Hs	F1萝莉外装T4·颜色2		八家将																														
8019	Player/Characters/F1/Prefab/F1_W004_Body.prefab	58019	B_Hs	F1萝莉外装T4·颜色3		八家将																														
8020	Player/Characters/F1/Prefab/F1_W004_Body.prefab	58020	B_Hs	F1萝莉外装T4·颜色4		八家将																														
8021	Player/Characters/F1/Prefab/F1_W004_Body.prefab	58021	B_Hs	F1萝莉外装T4·颜色5		八家将																														
8022	Player/Characters/F1/Prefab/F1_W005_Body.prefab	58022	B_Hs	F1萝莉外装T5·颜色1		黑帮																														
8023	Player/Characters/F1/Prefab/F1_W005_Body.prefab	58023	B_Hs	F1萝莉外装T5·颜色2		黑帮																														
8024	Player/Characters/F1/Prefab/F1_W005_Body.prefab	58024	B_Hs	F1萝莉外装T5·颜色3		黑帮																														
8025	Player/Characters/F1/Prefab/F1_W005_Body.prefab	58025	B_Hs	F1萝莉外装T5·颜色4		黑帮																														
8026	Player/Characters/F1/Prefab/F1_W005_Body.prefab	58026	B_Hs	F1萝莉外装T5·颜色5		黑帮																														
8027	Player/Characters/F1/Prefab/F1_W006_Body.prefab	58027	B_Hs	F1萝莉外装T6·颜色1		佳期																														
8028	Player/Characters/F1/Prefab/F1_W006_Body.prefab	58028	B_Hs	F1萝莉外装T6·颜色2		佳期																														
8029	Player/Characters/F1/Prefab/F1_W006_Body.prefab	58029	B_Hs	F1萝莉外装T6·颜色3		佳期																														
8030	Player/Characters/F1/Prefab/F1_W006_Body.prefab	58030	B_Hs	F1萝莉外装T6·颜色4		佳期																														
8031	Player/Characters/F1/Prefab/F1_W006_Body.prefab	58031	B_Hs	F1萝莉外装T6·颜色5		佳期																														
8032	Player/Characters/F1/Prefab/F1_W007_Body.prefab	58032	B_Hs	F1萝莉外装T7·颜色1		流光																														
8033	Player/Characters/F1/Prefab/F1_W007_Body.prefab	58033	B_Hs	F1萝莉外装T7·颜色2		流光																														
8034	Player/Characters/F1/Prefab/F1_W007_Body.prefab	58034	B_Hs	F1萝莉外装T7·颜色3		流光																														
8035	Player/Characters/F1/Prefab/F1_W007_Body.prefab	58035	B_Hs	F1萝莉外装T7·颜色4		流光																														
8036	Player/Characters/F1/Prefab/F1_W008_Body.prefab	58036	B_Hs	F1萝莉外装T8·颜色1		轻纱																														
8037	Player/Characters/F1/Prefab/F1_W008_Body.prefab	58037	B_Hs	F1萝莉外装T8·颜色2		轻纱																														
8038	Player/Characters/F1/Prefab/F1_W008_Body.prefab	58038	B_Hs	F1萝莉外装T8·颜色3		轻纱																														
8039	Player/Characters/F1/Prefab/F1_W008_Body.prefab	58039	B_Hs	F1萝莉外装T8·颜色4		轻纱																														
8040	Player/Characters/F1/Prefab/F1_W009_Body.prefab	58040	B_Hs	F1萝莉外装T9·颜色1		婚礼																														
8041	Player/Characters/F1/Prefab/F1_W009A_Body.prefab	58041	B_Hs	F1萝莉外装T9·颜色2		婚礼																														
8042	Player/Characters/F1/Prefab/F1_W009B_Body.prefab	58042	B_Hs	F1萝莉外装T9·颜色3		婚礼																														
8043	Player/Characters/F1/Prefab/F1_W009_Body.prefab	58043	B_Hs	F1萝莉外装T9·颜色4		婚礼																														
8044	Player/Characters/F1/Prefab/F1_W001_Body.prefab	58044	B_Hs	F1萝莉外装T1·颜色5		斗笠																														
8045	Player/Characters/F1/Prefab/F1_W003_Body.prefab	58045	B_Hs	F1萝莉外装T3·颜色5		新年大衣																														
8046	Player/Characters/F1/Prefab/F1_W007_Body.prefab	58046	B_Hs	F1萝莉外装T7·颜色5		流光																														
8047	Player/Characters/F1/Prefab/F1_W008_Body.prefab	58047	B_Hs	F1萝莉外装T8·颜色5		轻纱																														
8048	Player/Characters/F1/Prefab/F1_W010_Body.prefab	58048	B_Hs	F1萝莉外装T11·颜色1		新年装																														
8049	Player/Characters/F1/Prefab/F1_W010_Body.prefab	58049	B_Hs	F1萝莉外装T11·颜色2		新年装																														
8050	Player/Characters/F1/Prefab/F1_W010_Body.prefab	58050	B_Hs	F1萝莉外装T11·颜色3		新年装																														
8051	Player/Characters/F1/Prefab/F1_W010_Body.prefab	58051	B_Hs	F1萝莉外装T11·颜色4		新年装																														
8052	Player/Characters/F1/Prefab/F1_W010_Body.prefab	58052	B_Hs	F1萝莉外装T11·颜色5		新年装																														
8053	Player/Characters/F1/Prefab/F1_W010_Body.prefab	58053	B_Hs	F1萝莉外装T11·颜色6		新年装																														
8069	Player/Characters/F1/Prefab/F1_W008_Body.prefab	58069	B_Hs	F1萝莉外装T8·颜色6		轻纱																														
8070	Player/Characters/F1/Prefab/F1_W011_Body.prefab		B_Hs	F1萝莉外装T12·颜色1		夏莲（豪华）		1		F1_W011_Body	0		255|255|255|90	1	255|255|255|21	1	196|233|255|20	1																		
8071	Player/Characters/F1/Prefab/F1_W011_Body.prefab		B_Hs	F1萝莉外装T12·颜色2		夏莲（豪华）		1		F1_W011_Body	0		255|255|255|90	1	255|205|76|21	1.1	255|255|255|20	1																		
8072	Player/Characters/F1/Prefab/F1_W011_Body.prefab		B_Hs	F1萝莉外装T12·颜色3		夏莲（豪华）				F1_W011_Body	1		253|193|122|90	1.2	240|38|38|20	1.1	255|255|255|20	1																		
8073	Player/Characters/F1/Prefab/F1_W011_Body.prefab		B_Hs	F1萝莉外装T12·颜色4		夏莲（豪华）				F1_W011_Body	1		255|203|131|90	1.2	245|255|236|30	1.1	149|246|255|42	1																		
8074	Player/Characters/F1/Prefab/F1_W011_Body.prefab		B_Hs	F1萝莉外装T12·颜色5		夏莲（豪华）		1		F1_W011_Body	0		255|255|255|90	1	255|255|255|21	1	255|255|255|20	1																		
8075	Player/Characters/F1/Prefab/F1_W011_Body.prefab		B_Hs	F1萝莉外装T12·颜色6		夏莲（豪华）		1		F1_W011_Body	0		255|255|255|90	1	255|255|255|21	1.2	213|0|0|20	1																		
8076	Player/Characters/F1/Prefab/F1_W011A_Body.prefab		B_Hs	F1萝莉外装T12A·颜色1		夏莲（普通）		1		F1_W011A_Body	0		255|249|254|49	1	255|255|255|0	1	236|248|255|0	1																		
8077	Player/Characters/F1/Prefab/F1_W011A_Body.prefab		B_Hs	F1萝莉外装T12A·颜色2		夏莲（普通）		1		F1_W011A_Body	0		255|255|255|20	1	255|195|37|5	1.1	255|255|255|5	1																		
8078	Player/Characters/F1/Prefab/F1_W011A_Body.prefab		B_Hs	F1萝莉外装T12A·颜色3		夏莲（普通）		1		F1_W011A_Body	0		255|255|255|16	1	204|0|0|15	1.15	255|255|255|5	1																		
8079	Player/Characters/F1/Prefab/F1_W011A_Body.prefab		B_Hs	F1萝莉外装T12A·颜色4		夏莲（普通）				F1_W011A_Body	1		255|255|255|34	1	255|255|255|11	1.3	142|255|255|11	1																		
8080	Player/Characters/F1/Prefab/F1_W011A_Body.prefab		B_Hs	F1萝莉外装T12A·颜色5		夏莲（普通）		1		F1_W011A_Body	0		255|255|255|2	1	255|255|255|5	1	255|255|255|5	1																		
8081	Player/Characters/F1/Prefab/F1_W011A_Body.prefab		B_Hs	F1萝莉外装T12A·颜色6		夏莲（普通）																														
8082	Player/Characters/F1/Prefab/F1_W011_Body.prefab		B_Hs	F1萝莉外装T12·颜色7		夏莲（豪华）		1		F1_W011_Body	0		255|255|255|90	1	180|136|255|21	1.2	253|253|253|20	1																		
8083	Player/Characters/F1/Prefab/F1_W011_Body.prefab		B_Hs	F1萝莉外装T12·颜色8		夏莲（豪华）		1		F1_W011_Body	0		255|255|255|90	1	255|255|255|21	1.1	255|86|131|20	1.2																		
8088	Player/Characters/F1/Prefab/F1_W012_Body.prefab		B_Hs	F1萝莉外装T13·颜色1		夏威夷				F1_W012_Body	1		255|236|236|115	1	255|54|54|161	1.1	255|209|112|51	1.17																		
8089	Player/Characters/F1/Prefab/F1_W012_Body.prefab		B_Hs	F1萝莉外装T13·颜色2		夏威夷				F1_W012_Body	1		215|250|253|48	1.18	105|238|240|168	1.12	236|180|97|0	1.45																		
8090	Player/Characters/F1/Prefab/F1_W012_Body.prefab		B_Hs	F1萝莉外装T13·颜色3		夏威夷				F1_W012_Body	1		37|174|230|75	1.23	96|85|232|247	1.74	241|246|255|5	1.17																		
8091	Player/Characters/F1/Prefab/F1_W012_Body.prefab		B_Hs	F1萝莉外装T13·颜色4		夏威夷		1		F1_W012_Body	0		255|254|234|59	1.14	253|231|184|107	1.19	255|252|247|78	1.12																		
9001	Player/Characters/F2/Prefab/F2_W001_Body.prefab	59001	B_Hs	F2标女外装T1·颜色1		斗笠																														
9002	Player/Characters/F2/Prefab/F2_W001_Body.prefab	59002	B_Hs	F2标女外装T1·颜色2		斗笠																														
9003	Player/Characters/F2/Prefab/F2_W001_Body.prefab	59003	B_Hs	F2标女外装T1·颜色3		斗笠																														
9004	Player/Characters/F2/Prefab/F2_W001_Body.prefab	59004	B_Hs	F2标女外装T1·颜色4		斗笠																														
9005	Player/Characters/F2/Prefab/F2_W002_Body.prefab	59005	B_Hs	F2标女外装T2·颜色1		学院																														
9006	Player/Characters/F2/Prefab/F2_W002_Body.prefab	59006	B_Hs	F2标女外装T2·颜色2		学院																														
9007	Player/Characters/F2/Prefab/F2_W002_Body.prefab	59007	B_Hs	F2标女外装T2·颜色3		学院																														
9008	Player/Characters/F2/Prefab/F2_W002_Body.prefab	59008	B_Hs	F2标女外装T2·颜色4		学院																														
9009	Player/Characters/F2/Prefab/F2_W002_Body.prefab	59009	B_Hs	F2标女外装T2·颜色5		学院																														
9010	Player/Characters/F2/Prefab/F2_W002_Body.prefab	59010	B_Hs	F2标女外装T2·颜色6		学院																														
9011	Player/Characters/F2/Prefab/F2_W002_Body.prefab	59011	B_Hs	F2标女外装T2·颜色7		学院																														
9012	Player/Characters/F2/Prefab/F2_W002_Body.prefab	59012	B_Hs	F2标女外装T2·颜色8		学院																														
9013	Player/Characters/F2/Prefab/F2_W003_Body.prefab	59013	B_Hs	F2标女外装T3·颜色1		新年大衣																														
9014	Player/Characters/F2/Prefab/F2_W003_Body.prefab	59014	B_Hs	F2标女外装T3·颜色2		新年大衣																														
9015	Player/Characters/F2/Prefab/F2_W003_Body.prefab	59015	B_Hs	F2标女外装T3·颜色3		新年大衣																														
9016	Player/Characters/F2/Prefab/F2_W003_Body.prefab	59016	B_Hs	F2标女外装T3·颜色4		新年大衣																														
9017	Player/Characters/F2/Prefab/F2_W004_Body.prefab	59017	B_Hs	F2标女外装T4·颜色1		八家将																														
9018	Player/Characters/F2/Prefab/F2_W004_Body.prefab	59018	B_Hs	F2标女外装T4·颜色2		八家将																														
9019	Player/Characters/F2/Prefab/F2_W004_Body.prefab	59019	B_Hs	F2标女外装T4·颜色3		八家将																														
9020	Player/Characters/F2/Prefab/F2_W004_Body.prefab	59020	B_Hs	F2标女外装T4·颜色4		八家将																														
9021	Player/Characters/F2/Prefab/F2_W004_Body.prefab	59021	B_Hs	F2标女外装T4·颜色5		八家将																														
9022	Player/Characters/F2/Prefab/F2_W005_Body.prefab	59022	B_Hs	F2标女外装T5·颜色1		黑帮																														
9023	Player/Characters/F2/Prefab/F2_W005_Body.prefab	59023	B_Hs	F2标女外装T5·颜色2		黑帮																														
9024	Player/Characters/F2/Prefab/F2_W005_Body.prefab	59024	B_Hs	F2标女外装T5·颜色3		黑帮																														
9025	Player/Characters/F2/Prefab/F2_W005_Body.prefab	59025	B_Hs	F2标女外装T5·颜色4		黑帮																														
9026	Player/Characters/F2/Prefab/F2_W005_Body.prefab	59026	B_Hs	F2标女外装T5·颜色5		黑帮																														
9027	Player/Characters/F2/Prefab/F2_W006_Body.prefab	59027	B_Hs	F2标女外装T6·颜色1		佳期																														
9028	Player/Characters/F2/Prefab/F2_W006_Body.prefab	59028	B_Hs	F2标女外装T6·颜色2		佳期																														
9029	Player/Characters/F2/Prefab/F2_W006_Body.prefab	59029	B_Hs	F2标女外装T6·颜色3		佳期																														
9030	Player/Characters/F2/Prefab/F2_W006_Body.prefab	59030	B_Hs	F2标女外装T6·颜色4		佳期																														
9031	Player/Characters/F2/Prefab/F2_W006_Body.prefab	59031	B_Hs	F2标女外装T6·颜色5		佳期																														
9032	Player/Characters/F2/Prefab/F2_W007_Body.prefab	59032	B_Hs	F2标女外装T7·颜色1		流光																														
9033	Player/Characters/F2/Prefab/F2_W007_Body.prefab	59033	B_Hs	F2标女外装T7·颜色2		流光																														
9034	Player/Characters/F2/Prefab/F2_W007_Body.prefab	59034	B_Hs	F2标女外装T7·颜色3		流光																														
9035	Player/Characters/F2/Prefab/F2_W007_Body.prefab	59035	B_Hs	F2标女外装T7·颜色4		流光																														
9036	Player/Characters/F2/Prefab/F2_W008_Body.prefab	59036	B_Hs	F2标女外装T8·颜色1		轻纱																														
9037	Player/Characters/F2/Prefab/F2_W008_Body.prefab	59037	B_Hs	F2标女外装T8·颜色2		轻纱																														
9038	Player/Characters/F2/Prefab/F2_W008_Body.prefab	59038	B_Hs	F2标女外装T8·颜色3		轻纱																														
9039	Player/Characters/F2/Prefab/F2_W008_Body.prefab	59039	B_Hs	F2标女外装T8·颜色4		轻纱																														
9040	Player/Characters/F2/Prefab/F2_W009_Body.prefab	59040	B_Hs	F2标女外装T9·颜色1		婚礼																														
9041	Player/Characters/F2/Prefab/F2_W009A_Body.prefab	59041	B_Hs	F2标女外装T9·颜色2		婚礼																														
9042	Player/Characters/F2/Prefab/F2_W009B_Body.prefab	59042	B_Hs	F2标女外装T9·颜色3		婚礼																														
9043	Player/Characters/F2/Prefab/F2_W009_Body.prefab	59043	B_Hs	F2标女外装T9·颜色4		婚礼																														
9044	Player/Characters/F2/Prefab/F2_W001_Body.prefab	59044	B_Hs	F2标女外装T1·颜色1		斗笠																														
9045	Player/Characters/F2/Prefab/F2_W003_Body.prefab	59045	B_Hs	F2标女外装T3·颜色1		新年大衣																														
9046	Player/Characters/F2/Prefab/F2_W007_Body.prefab	59046	B_Hs	F2标女外装T7·颜色1		流光																														
9047	Player/Characters/F2/Prefab/F2_W008_Body.prefab	59047	B_Hs	F2标女外装T8·颜色1		轻纱																														
9048	Player/Characters/F2/Prefab/F2_W010_Body.prefab	59048	B_Hs	F2成女外装T11·颜色1		新年装																														
9049	Player/Characters/F2/Prefab/F2_W010_Body.prefab	59049	B_Hs	F2成女外装T11·颜色2		新年装																														
